conversation_id,turn_no,speaker,utterance,strategy
1191,10,1,I'm happy to inform you that the tour package deal has been accepted. Thank you for choosing our services!,7
1234,1,0,Hi there! I'm really interested in the Adventure Trekking Expedition package. Can you please provide me with some details about the package and its pricing?,1
1234,1,1,"""Hello! The Adventure Trekking Expedition package offers a variety of services and amenities for a thrilling adventure. It includes accommodation, transportation, and meals for the duration of the trek. You will also have the support of experienced guides who will lead you on exciting treks and provide assistance along the way. Additionally, you will have the opportunity to rent camping equipment, relax in hot springs, visit cultural villages, and participate in various adventure activities.  All of this is available at a great price of $17600. It's the perfect package for those seeking an unforgettable adventure in the great outdoors!""",3
1234,2,0,"The Adventure Trekking Expedition package sounds amazing, but I'm afraid $17600 is beyond my budget. Can we possibly discuss a price closer to $14559.344322862109?",3
1234,2,1,"I understand that the original price of $17600 may be a bit over your budget. However, considering the amazing experiences and services included in the Adventure Trekking Expedition package, I would recommend a revised budget of $15500. This would allow you to enjoy all the accommodations, transportation, meals, guided treks, and amenities without compromising on the quality of your trip.",7
1234,3,0,"Thank you for understanding my budget constraints. I appreciate your recommendation of $15500, but I can only go up to $14962.239193277508 for this Adventure Trekking Expedition package.",7
1234,3,1,"Sir, I highly recommend adding the amenity of Local guides, which will enhance your tour experience. With the inclusion of Local guides, the tour cost would be $17600. Would you be interested in adding this to your package?",2
1234,4,0,"No, I do not want to add the amenity of Local guides.",2
1234,4,1,"Thanks for your consent, we are removing the amenity of Local guides.",3
1234,5,0,"Thank you for considering my proposal. However, I was hoping to have the amenity of Local guides included in the package. Is there any way we can keep it within my proposed budget of $14962.239193277508?",6
1234,5,1,Thank you for choosing our tour package. Let's proceed with the deal.,4
277,1,0,What kind of meals are provided in Cultural Heritage Tour?,1
277,1,1,"The Cultural Tour package includes meals as part of its services, so you will be provided with meals during your tour. The specific details of the meals can vary depending on the destination and the package, but you can expect a variety of local and traditional dishes to be included in your meals. These meals will give you the opportunity to experience the culinary delights of the cultural heritage of the destination.",2
277,2,0,"I am not interested in the culinary experience, please remove it from the package.",4
277,2,1,"I understand that you want to remove the culinary experience from the package. As an alternative, I can offer you the option of including the traditional performances, which will reduce the cost of the tour to $15800.",5
277,3,0,"Yes, I would like to add the traditional performances as an alternative.",4
277,3,1,"Thanks for your consent, we are adding the traditional performances as an alternative.",7
277,4,0,$13675.043503480068 is the maximum budget I can afford. Can we proceed with that?,7
277,4,1,"Sir, I would like to suggest adding the Culinary experience to your tour package, which will make the total cost $15820. Would you be interested in this additional amenity?",7
277,5,0,"Yes, I would like to add the Culinary experience to my tour package.",7
277,5,1,"Thanks for your consent, we are adding the Culinary experience as a service to your tour package.",2
277,6,0,"Thank you for adding the Culinary experience to the tour package. However, I would still like to negotiate the price. Can you offer any discount or concession on the package?",2
277,6,1,I'm glad we were able to come to an agreement. Let's finalize the deal. Thank you!,2
713,1,0,Could you tell me whether there is any water sports equipment rental included in Beach Getaway ,7
713,1,1,"Yes sir, this package is including equipment rental like Beach bar and refreshments Beach bonfires Beach umbrella rental Beach chair rental Water sports equipment rental ",7
713,2,0,"I want to see the sunset from a cruise, so please add it to the package<|endoftext|># SCRUTINIZING THE FUZZIER SIDE OF LANGUAGE ",7
713,2,1,"Well, after adding the amenity Sunset Cruises the cost of tour package is $12400 ",7
713,3,0,"I want to know about accomodation, what all is included in Beach Getaway ",7
713,3,1,"This package will make you Immerse yourself in the sun-kissed shores, pristine turquoise waters, and palm-fringed beaches of a stunning tropical destination. The package is offering services which include water sports activities,Sunset cruises Beach bar and refreshments Beach bonfires Beach umbrella rental Beach chair rental Water sports equipment rental which will provide you lots adventurous joy and life thrilling experince ",4
713,4,0,"I am not much of an island guy, please remove Sunset cruise from the package ",2
713,4,1,"As an available alternative, we recommend Beach umbrella rental with a tour package cost of $12400 ",4
713,5,0,"No thanks, I already have umbrella with me. ",1
713,5,1,"Thanks for your consent, we are removing the amenity Umbrella rental. The revised tour cost is $9100. ",1
713,6,0,Oh! now is $9100 for package? How should I take $9100 with no umbrella rental? ,7
713,6,1,"Okay, the amenities that you want, are now provided to you at $11400",5
